mirname	KO1	KO2	KO3	WT1	WT2	WT3	C352A1	C352A2	C352A3	P351A1	P351A2	P351A3	ALA-1	ALA-2	ALA-3
hsa-mir-326	5.0	9.65828052003574	5.013197926296254	72.04348382647775	27.56716918301201	48.51668421407546	3.6100926207142257	4.43825258653736	4.218960921939654	9.624389266041646	8.50761903097915	9.760768891595104	48.27240091467315	51.68390694460111	9.989700597268893
hsa-mir-328	2.0	0.0	0.0	16.009663072550612	0.0	2.853922600827968	0.4512615775892782	0.0	1.406320307313218	4.583042507638879	6.076870736413678	3.4162691120582864	6.43632012195642	6.8911875926134805	0.7684385074822225
hsa-mir-329-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48803844457975515	1.07272002032607	0.0	0.0
hsa-mir-329-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48803844457975515	1.07272002032607	0.0	0.0
hsa-mir-330	84.0	80.48567100029787	67.67817200499942	417.5853784756953	179.1865996895781	241.15645976996322	41.06480356062432	62.13553621152304	28.126406146264365	54.53820584090266	57.932834353810414	44.41149845675772	198.453203760323	209.03269030927584	112.19202209240444
hsa-mir-331	18.0	12.877707360047653	17.546192742036887	128.0773045804049	63.74907873571525	64.21325851862929	14.891632060446181	15.53388405288076	12.656882765818962	25.206733792013836	33.62535140815569	40.50719090011968	89.03576168706384	105.66487642007338	79.91760477815114
hsa-mir-335	72.0	22.535987880083393	40.10558341037003	294.8446282528071	89.59329984478904	111.30298143229075	32.03957200883875	17.753010346149445	9.844242151192526	43.53890382256935	47.399591744026694	46.36365223507675	229.56208434977904	226.2606592908093	79.14916627066891
hsa-mir-338	0.0	0.0	0.0	0.0	0.0	1.426961300413984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-339	153.0	96.58280520035743	95.25076059962882	637.7182457232663	261.8881072386141	256.85303407451715	74.45816030223091	44.3825258653736	56.25281229252873	351.06105608513815	331.3920174924257	279.1579902996199	253.1619247969526	265.31072231561905	151.3823859739978
hsa-mir-33a	14.0	6.4388536800238265	0.0	122.74075022288802	53.41139029208576	54.22452941573141	2.707569465535669	11.0956314663434	9.844242151192526	9.624389266041646	9.317868462500972	10.248807336174858	26.81800050815175	80.3971885804906	33.811294329217795
hsa-mir-33b	61.0	32.194268400119135	35.09238548407377	156.09421495736848	72.36381910540652	74.20198762152717	10.830277862142678	33.2868943990302	14.063203073132179	27.498255045833275	27.548480671742006	32.21053734226384	25.74528048782568	44.79271935198763	27.663786269360017
hsa-mir-340	181.0	138.43535412051227	137.86294297314697	1160.7005727599185	508.2696818117839	643.5595464867067	94.76493129374843	66.57378879806042	102.66138243386493	495.88519932652673	678.178774183767	580.7657490499083	659.7228125005331	797.0806982122928	609.3717364334024
hsa-mir-342	25.0	16.097134200059568	22.559390668333144	134.74799752730098	77.53266332722127	97.0333684281509	12.184062594910513	22.1912629326868	16.875843687758618	5.499651009166655	6.8871201679355005	10.248807336174858	214.54400406521407	221.66653422906705	39.19036388159336
hsa-mir-345	525.0	434.6226234016083	513.852787445366	2541.5340127674076	1740.177554677632	1860.7575357398348	167.86930686321145	217.47437674033068	215.16700701892236	712.6631099378451	807.0084337957368	762.3160504335774	1016.9385792691146	1135.8974215157893	1271.765729883078
hsa-mir-346	2.0	0.0	0.0	6.6706929468960885	3.4458961478765007	2.853922600827968	0.0	0.0	0.0	1.3749127522916638	0.8102494315218237	0.0	2.14544004065214	1.1485312654355802	3.07375402992889
hsa-mir-34a	164.0	57.94968312021444	72.69136993129567	1310.1240947703902	422.1222781148714	399.5491641159157	39.711018827856485	37.72514698556756	47.81489044864941	299.7309799995827	360.5609970272114	400.6795629999788	624.3230518297729	1487.3479887390777	1041.2341776384112
hsa-mir-34b	0.0	0.0	0.0	1.3341385893792175	0.0	0.0	0.0	0.0	0.0	1.3749127522916638	0.40512471576091186	0.9760768891595103	4.29088008130428	9.188250123484641	6.14750805985778
hsa-mir-34c	7.0	6.4388536800238265	0.0	56.03382075392713	29.290117256950257	41.38187771200554	1.8050463103571128	2.21912629326868	0.0	5.041346758402767	6.887120167935501	7.8086151132760815	22.52712042684747	56.27803200634343	56.09601104620225
hsa-mir-3529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1485312654355802	0.0
hsa-mir-3591	0.0	0.0	0.0	1.3341385893792175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3605	252.0	408.8672086815131	458.70761025610716	337.5370631129422	210.19966502046663	279.6844148811409	222.47195775151403	306.23942847107804	292.5146239211493	202.57047883763846	186.7624939657803	148.3636871522456	323.9614461384733	190.65619006230634	170.59334866105328
hsa-mir-3607	12.0	3.2194268400119133	0.0	12.007247304412955	8.614740369691251	5.707845201655936	2.7075694655356695	8.87650517307472	7.0316015365660895	5.041346758402767	6.076870736413678	6.83253822411657	6.43632012195642	25.26768783958276	18.442524179573343
hsa-mir-3609	24.0	3.2194268400119133	15.039593778888761	14.675524483171392	17.229480739382502	14.26961300413984	10.830277862142678	6.657378879806041	8.437921843879307	0.4583042507638879	0.0	0.9760768891595103	20.38168038619533	34.455937963067406	11.52657761223334
hsa-mir-361	60.0	28.97484156010722	32.58578652092565	361.551557721768	117.16046902780106	162.67358824719417	30.234525698481644	28.84864181249284	18.282163995071837	71.49546311916652	71.70707468968139	75.64595890986206	160.90800304891053	165.38850222272364	79.91760477815114
hsa-mir-3610	0.0	0.0	0.0	0.0	3.4458961478765007	1.426961300413984	0.9025231551785564	0.0	1.406320307313218	0.0	0.40512471576091186	0.0	2.14544004065214	0.0	0.7684385074822225
hsa-mir-3611	1.0	0.0	0.0	5.33655435751687	0.0	1.426961300413984	0.4512615775892782	2.21912629326868	0.0	0.4583042507638879	0.0	1.9521537783190206	2.14544004065214	0.0	0.0
hsa-mir-3613	7.0	0.0	12.532994815740635	58.702097932685575	22.398324961197257	15.696574304553824	0.9025231551785564	4.43825258653736	9.844242151192526	9.166085015277758	12.963990904349183	13.665076448233146	32.1816006097821	31.010344166760667	46.10631044893336
hsa-mir-3614	9.0	16.097134200059568	37.59898444722191	30.68518755572201	6.891792295753001	11.415690403311872	14.891632060446183	4.43825258653736	16.875843687758614	11.457606269097198	7.697369599457325	8.296653557855837	15.01808028456498	16.07943771609812	12.29501611971556
hsa-mir-3615	199.0	122.33821992045273	526.3857822611066	1757.0605222124275	647.8284758007824	1055.9513623063478	1538.3507180018507	1280.4358712160274	1053.3339101776012	2067.4104751958967	2027.6492023833632	1467.0435644067463	1098.465300813894	701.7526031811403	445.6943343396894
hsa-mir-3617	3.0	0.0	0.0	5.33655435751687	3.4458961478765007	1.426961300413984	0.0	2.21912629326868	0.0	0.0	0.0	0.9760768891595103	0.0	0.0	0.0
hsa-mir-3618	0.0	3.2194268400119133	2.506598963148127	2.668277178758435	0.0	1.426961300413984	0.0	0.0	0.0	0.0	0.40512471576091186	0.0	1.07272002032607	0.0	2.3053155224466675
hsa-mir-3619	2.0	0.0	0.0	5.33655435751687	3.4458961478765007	0.0	0.4512615775892782	4.43825258653736	0.0	2.7498255045833275	1.2153741472827355	0.9760768891595103	7.50904014228249	1.1485312654355802	3.07375402992889
hsa-mir-362	9.0	3.2194268400119133	5.013197926296254	29.35104896634278	5.1688442218147514	5.707845201655936	3.1588310431249473	2.21912629326868	5.625281229252872	3.6664340061111034	6.8871201679355005	2.928230667478531	11.79992022358677	17.227968981533703	6.14750805985778
hsa-mir-3620	19.0	45.07197576016679	27.572588594629398	30.685187555722006	34.458961478765005	24.25834210703773	17.147939948392573	17.75301034614944	18.282163995071837	3.2081297553472155	2.430748294565471	4.392346001217796	39.690640752064596	22.970625308711597	29.20066328432446
hsa-mir-3622a	1.0	0.0	0.0	1.3341385893792175	3.4458961478765007	2.853922600827968	0.0	0.0	0.0	0.0	0.0	0.0	2.14544004065214	3.4455937963067407	0.7684385074822225
hsa-mir-3622b	0.0	0.0	0.0	0.0	1.7229480739382503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-3646	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4583042507638879	0.0	0.0	0.0	0.0	0.7684385074822225
hsa-mir-3648-1	41.0	38.63312208014296	62.66497407870319	26.682771787584354	51.68844221814749	32.82010990952165	22.563078879463912	48.82077845191096	33.75168737551724	16.040648776736077	12.963990904349183	16.105268671131924	194.16232367901893	168.83409601903062	49.94850298634449
hsa-mir-3648-2	41.0	38.63312208014296	62.66497407870319	26.682771787584354	51.68844221814749	32.82010990952165	22.563078879463912	48.82077845191096	33.75168737551724	16.040648776736077	12.963990904349183	16.105268671131924	194.16232367901893	168.83409601903062	49.94850298634449
hsa-mir-3651	6.0	16.097134200059568	2.506598963148127	1.3341385893792175	8.614740369691251	5.707845201655936	5.866400508660616	2.21912629326868	0.0	10.540997767569422	6.8871201679355005	7.320576668696327	6.43632012195642	12.633843919791381	11.52657761223334
hsa-mir-3652	5.0	12.877707360047653	0.0	2.668277178758435	1.7229480739382503	1.426961300413984	0.9025231551785564	4.43825258653736	2.812640614626436	1.3749127522916638	1.6204988630436474	2.4401922228987756	2.14544004065214	4.594125061742321	2.3053155224466675
hsa-mir-3653	6.0	0.0	2.506598963148127	5.33655435751687	1.7229480739382503	2.853922600827968	3.1588310431249473	0.0	4.218960921939654	0.9166085015277758	1.2153741472827355	2.4401922228987756	5.36360010163035	4.594125061742321	3.8421925374111128
hsa-mir-3654	1.0	0.0	0.0	1.3341385893792175	1.7229480739382503	0.0	0.4512615775892782	2.21912629326868	0.0	0.0	0.8102494315218237	0.0	1.07272002032607	0.0	0.0
hsa-mir-3655	0.0	3.2194268400119133	0.0	1.3341385893792175	3.4458961478765007	0.0	1.3537847327678345	0.0	0.0	0.0	0.0	0.0	1.07272002032607	0.0	0.7684385074822225
hsa-mir-3656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48803844457975515	0.0	0.0	0.0
hsa-mir-3657	0.0	0.0	0.0	5.33655435751687	0.0	0.0	0.4512615775892782	0.0	0.0	0.0	0.40512471576091186	0.9760768891595103	0.0	0.0	0.7684385074822225
hsa-mir-3658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1485312654355802	0.0
hsa-mir-3659	6.0	12.877707360047653	0.0	21.34621743006748	8.614740369691251	2.853922600827968	3.610092620714226	2.21912629326868	1.406320307313218	6.874563761458319	7.292244883696413	8.296653557855837	6.43632012195642	6.891187592613481	8.452823582304449
hsa-mir-365a	2.0	3.2194268400119133	0.0	32.01932614510122	6.891792295753001	2.853922600827968	1.3537847327678345	0.0	0.0	1.8332170030555517	2.0256235788045593	1.4641153337392654	9.65448018293463	8.039718858049062	3.07375402992889
hsa-mir-365b	2.0	0.0	0.0	28.016910376963565	8.614740369691251	5.707845201655936	0.9025231551785564	0.0	0.0	1.8332170030555517	1.2153741472827355	1.9521537783190206	5.36360010163035	2.2970625308711603	3.8421925374111128
hsa-mir-3661	1.0	0.0	0.0	2.668277178758435	0.0	1.426961300413984	0.9025231551785564	0.0	0.0	1.3749127522916638	0.0	1.4641153337392654	1.07272002032607	0.0	1.536877014964445
hsa-mir-3662	8.0	12.877707360047653	25.065989631481266	16.00966307255061	3.4458961478765007	14.26961300413984	8.122708396607008	11.0956314663434	9.844242151192526	12.832519021388862	12.153741472827356	7.320576668696328	16.09080030489105	19.525031512404862	17.67408567209112
hsa-mir-3663	3.0	3.2194268400119133	0.0	0.0	5.1688442218147514	2.853922600827968	1.3537847327678345	0.0	0.0	0.4583042507638879	0.0	0.9760768891595103	2.14544004065214	5.742656327177901	1.536877014964445
hsa-mir-3664	3.0	3.2194268400119133	0.0	6.670692946896088	1.7229480739382503	0.0	0.4512615775892782	0.0	1.406320307313218	0.0	0.40512471576091186	1.9521537783190206	0.0	0.0	2.3053155224466675
hsa-mir-3665	1.0	3.2194268400119133	2.506598963148127	0.0	0.0	0.0	0.0	2.21912629326868	0.0	0.4583042507638879	0.0	0.0	1.07272002032607	0.0	0.7684385074822225
hsa-mir-3667	0.0	0.0	0.0	0.0	1.7229480739382503	1.426961300413984	0.0	0.0	1.406320307313218	0.4583042507638879	0.40512471576091186	0.0	4.29088008130428	0.0	0.0
hsa-mir-3668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40512471576091186	0.0	0.0	0.0	0.0
hsa-mir-3672	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21912629326868	0.0	0.4583042507638879	0.40512471576091186	0.48803844457975515	0.0	1.1485312654355802	0.0
hsa-mir-3677	2.0	0.0	0.0	1.3341385893792175	0.0	0.0	0.0	0.0	2.812640614626436	0.0	0.40512471576091186	0.48803844457975515	0.0	0.0	0.7684385074822225
hsa-mir-3678	0.0	0.0	2.506598963148127	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	0.4583042507638879	0.40512471576091186	0.48803844457975515	0.0	2.2970625308711603	0.0
hsa-mir-3679	2.0	0.0	0.0	4.002415768137652	1.7229480739382503	0.0	1.3537847327678345	0.0	0.0	1.3749127522916638	1.2153741472827355	0.9760768891595103	0.0	0.0	0.0
hsa-mir-3680-1	0.0	0.0	0.0	1.3341385893792175	1.7229480739382503	0.0	0.0	0.0	0.0	0.0	1.6204988630436474	0.48803844457975515	1.07272002032607	0.0	0.7684385074822225
hsa-mir-3680-2	0.0	0.0	0.0	1.3341385893792175	1.7229480739382503	0.0	0.0	0.0	0.0	0.0	1.6204988630436474	0.48803844457975515	1.07272002032607	0.0	0.7684385074822225
hsa-mir-3681	0.0	0.0	0.0	5.33655435751687	1.7229480739382503	1.426961300413984	0.0	0.0	0.0	0.0	0.0	0.0	1.07272002032607	1.1485312654355802	0.0
hsa-mir-3682	0.0	3.2194268400119133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48803844457975515	1.07272002032607	0.0	0.0
hsa-mir-3684	3.0	0.0	5.013197926296254	4.002415768137653	3.4458961478765007	4.280883901241952	2.7075694655356695	6.657378879806041	0.0	3.6664340061111034	2.8358730103263827	0.9760768891595103	0.0	0.0	2.3053155224466675
hsa-mir-3687-1	33.0	41.852548920154874	47.62538029981442	16.00966307255061	17.229480739382502	22.831380806623752	18.05046310357113	24.41038922595548	15.469523380445395	4.583042507638879	5.266621304891853	7.320576668696325	39.690640752064596	45.941250617423194	20.747839702020013
hsa-mir-3687-2	33.0	41.852548920154874	47.62538029981442	16.00966307255061	17.229480739382502	22.831380806623752	18.05046310357113	24.41038922595548	15.469523380445395	4.583042507638879	5.266621304891853	7.320576668696325	39.690640752064596	45.941250617423194	20.747839702020013
hsa-mir-3688-1	0.0	3.2194268400119133	0.0	4.002415768137652	0.0	2.853922600827968	1.3537847327678345	2.21912629326868	2.812640614626436	1.8332170030555517	0.8102494315218237	0.48803844457975515	1.07272002032607	2.2970625308711603	0.7684385074822225
hsa-mir-3688-2	0.0	3.2194268400119133	0.0	4.002415768137652	0.0	2.853922600827968	1.3537847327678345	2.21912629326868	2.812640614626436	1.8332170030555517	0.8102494315218237	0.48803844457975515	1.07272002032607	2.2970625308711603	0.7684385074822225
hsa-mir-369	0.0	3.2194268400119133	0.0	2.668277178758435	0.0	0.0	0.4512615775892782	2.21912629326868	0.0	2.2915212538194396	2.0256235788045593	3.416269112058286	2.14544004065214	0.0	0.7684385074822225
hsa-mir-3690-1	0.0	0.0	0.0	2.668277178758435	0.0	4.280883901241952	0.4512615775892782	0.0	1.406320307313218	0.4583042507638879	0.40512471576091186	0.0	1.07272002032607	0.0	1.536877014964445
hsa-mir-3690-2	0.0	0.0	0.0	2.668277178758435	0.0	4.280883901241952	0.4512615775892782	0.0	1.406320307313218	0.4583042507638879	0.40512471576091186	0.0	1.07272002032607	0.0	1.536877014964445
hsa-mir-3691	7.0	12.877707360047653	7.519796889444381	30.68518755572201	13.783584591506001	11.415690403311872	17.147939948392573	8.87650517307472	14.063203073132177	17.41556152902774	14.584489767392832	5.856461334957062	12.87264024391284	16.07943771609812	22.28471671698446
hsa-mir-3692	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-370	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-372	46.0	38.63312208014296	17.546192742036887	50.69726639641027	15.506532665444253	15.696574304553826	17.147939948392573	26.62951551922416	15.469523380445397	0.0	0.0	0.0	1.07272002032607	0.0	0.7684385074822225
hsa-mir-373	4297.0	4095.110940495154	1634.3025239725785	5176.457726791363	2589.59095512919	1606.758424266146	1037.90162845534	1955.0502643697073	1565.2345020396117	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-374a	93.0	41.852548920154874	52.63857822611066	409.58054693941983	143.00469013687479	176.94320125133402	30.23452569848164	19.97213663941812	30.939046760890797	50.87177183479156	84.26594087826967	72.22968979780377	114.7810421748895	157.34878336467452	126.0239152270845
hsa-mir-374b	81.0	22.535987880083393	42.612182373518166	197.45251122812422	84.42445562297428	92.75248452690896	20.7580325691068	13.31475775961208	16.875843687758618	28.87316779812494	36.461224418482075	42.459344678438704	47.199680894347075	49.386844413729946	17.67408567209112
hsa-mir-374c	0.0	0.0	0.0	1.3341385893792175	0.0	0.0	0.4512615775892782	0.0	1.406320307313218	0.0	0.8102494315218237	0.48803844457975515	0.0	1.1485312654355802	0.7684385074822225
hsa-mir-375	47.0	16.097134200059568	32.58578652092565	88.05314689902836	37.90485762664151	57.07845201655937	39.25975725026721	44.3825258653736	21.094804609698272	84.32798214055538	86.29156445707419	82.9665355785584	123.36280233749807	84.99131364223292	102.97076000261781
hsa-mir-376a-1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4583042507638879	0.40512471576091186	0.0	4.29088008130428	1.1485312654355802	0.7684385074822225
hsa-mir-376a-2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4583042507638879	0.40512471576091186	0.0	2.14544004065214	0.0	0.7684385074822225
hsa-mir-376b	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4583042507638879	0.40512471576091186	0.0	1.07272002032607	0.0	0.7684385074822225
hsa-mir-376c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07272002032607	0.0	0.0
hsa-mir-377	0.0	0.0	0.0	1.3341385893792175	0.0	0.0	0.4512615775892782	0.0	1.406320307313218	0.0	0.40512471576091186	0.0	0.0	0.0	0.0
hsa-mir-378a	2490.0	1558.2025905657658	1616.7563312305429	5432.612335952173	2884.215075772631	2930.978511050323	908.8408172648069	983.0729479180254	911.2955591389651	4122.446735621169	5004.9107385103125	4911.61890625065	3545.33966717766	4845.653408872712	5713.340303130331
hsa-mir-378b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-378c	2196.0	1416.5478096052416	1458.8405965522102	4971.000384026966	2643.002345421276	2655.5749800704243	795.5741612898977	867.678380668054	786.1330517880888	3283.749956723257	3957.2582235525865	3994.5946688852955	2759.035892278652	3909.600427542715	4566.83004996685
hsa-mir-378d-1	364.0	231.79873248085775	300.7918755777753	695.0862050665725	401.4469012276124	410.96485451922746	157.49029057865806	170.87272458168837	160.32051503370684	575.1718347086794	683.0402707728974	647.6270159573351	370.08840701249414	731.6144160824646	715.4162504659492
hsa-mir-378d-2	1934.0	1249.1376139246222	1310.9512577264704	4410.662176487694	2381.114238182662	2393.014100794251	643.0477480647215	770.036823764232	662.3768647445257	2960.1871556839515	3584.1383603367867	3605.6280285552307	2420.056365855614	3499.574765782213	4097.314121895211
hsa-mir-378e	3.0	0.0	0.0	8.004831536275304	5.1688442218147514	1.426961300413984	0.4512615775892782	4.43825258653736	1.406320307313218	20.16538703361107	26.738231240220184	17.569384004871186	0.0	8.039718858049062	4.610631044893335
hsa-mir-378f	1.0	0.0	0.0	1.3341385893792175	0.0	0.0	0.4512615775892782	0.0	0.0	0.4583042507638879	0.8102494315218237	0.0	0.0	0.0	0.7684385074822225
hsa-mir-378g	0.0	0.0	2.506598963148127	2.668277178758435	0.0	2.853922600827968	0.4512615775892782	2.21912629326868	0.0	0.4583042507638879	2.0256235788045593	0.9760768891595103	2.14544004065214	1.1485312654355802	4.610631044893335
